0.00202753695206657,0.00201521580664835,0.00200291937767029,0.00199064766513239,0.00197840066903464,0.00196617838937705,0.00195398082615962,0.00194180797938235,0.00192965984904523,0.00191753643514827,0.00190543773769146,0.00189336375667482,0.00188131449209833,0.00186928994396199,0.00185729011226582,0.0018453149970098,0.00183336459819393,0.00182143891581823,0.00180953794988268,0.00179766170038729,0.00178581016733205,0.00177398335071697,0.00176218125054205,0.00175040386680729,0.00173865119951268,0.00172692324865823,0.00171522001424393,0.0017035414962698,0.00169188769473582,0.00168025860964199,0.00166865424098833,0.00165707458877482,0.00164551965300147,0.00163398943366827,0.00162248393077523,0.00161100314432235,0.00159954707430963,0.00158811572073706,0.00157670908360465,0.00156532716291239,0.0015539699586603,0.00154263747084836,0.00153132969947657,0.00152004664454495,0.00150878830605348,0.00149755468400216,0.00148634577839101,0.00147516158922001,0.00146400211648917,0.00145286736019848,0.00144175732034795,0.00143067199693758,0.00141961138996737,0.00140857549943731,0.00139756432534741,0.00138657786769767,0.00137561612648808,0.00136467910171865,0.00135376679338938,0.00134287920150026,0.0013320163260513,0.0013211781670425,0.00131036472447386,0.00129957599834537,0.00128881198865704,0.00127807269540886,0.00126735811860084,0.00125666825823298,0.00124600311430528,0.00123536268681773,0.00122474697577034,0.00121415598116311,0.00120358970299603,0.00119304814126911,0.00118253129598235,0.00117203916713575,0.0011615717547293,0.001151129058763,0.00114071107923687,0.00113031781615089,0.00111994926950507,0.00110960543929941,0.0010992863255339,0.00108899192820855,0.00107872224732336,0.00106847728287832,0.00105825703487344,0.00104806150330872,0.00103789068818415,0.00102774458949974,0.00101762320725549,0.0010075265414514,0.000997454592087457,0.000987407359163676,0.000977384842680052,0.000967387042636584,0.000957413959033273,0.00094746559187012,0.000937541941147123,0.000927643006864283,0.0009177687890216,0.000907919287619074,0.000898094502656705,0.000888294434134492,0.000878519082052437,0.000868768446410539,0.000859042527208797,0.000849341324447212,0.000839664838125785,0.000830013068244514,0.0008203860148034,0.000810783677802443,0.000801206057241642,0.000791653153120999,0.000782124965440513,0.000772621494200183,0.000763142739400011,0.000753688701039995,0.000744259379120136,0.000734854773640435,0.00072547488460089,0.000716119712001502,0.00070678925584227,0.000697483516123196,0.000688202492844279,0.000678946186005518,0.000669714595606915,0.000660507721648468,0.000651325564130179,0.000642168123052046,0.00063303539841407,0.000623927390216251,0.000614844098458589,0.000605785523141084,0.000596751664263735,0.000587742521826544,0.00057875809582951,0.000569798386272632,0.000560863393155911,0.000551953116479347,0.00054306755624294,0.000534206712446691,0.000525370585090597,0.000516559174174661,0.000507772479698882,0.00049901050166326,0.000490273240067794,0.000481560694912486,0.000472872866197334,0.000464209753922339,0.000455571358087501,0.00044695767869282,0.000438368715738296,0.000429804469223929,0.000421264939149719,0.000412750125515665,0.000404260028321769,0.00039579464756803,0.000387353983254447,0.000378938035381021,0.000370546803947752,0.000362180288954641,0.000353838490401685,0.000345521408288887,0.000337229042616246,0.000328961393383762,0.000320718460591435,0.000312500244239264,0.00030430674432725,0.000296137960855394,0.000287993893823694,0.000279874543232151,0.000271779909080765,0.000263709991369536,0.000255664790098464,0.000247644305267548,0.00023964853687679,0.000231677484926188,0.000223731149415744,0.000215809530345456,0.000207912627715325,0.000200040441525352,0.000192192971775534,0.000184370218465874,0.000176572181596371,0.000168798861167025,0.000161050257177836,0.000153326369628803,0.000145627198519928,0.000137952743851209,0.000130303005622647,0.000122677983834242,0.000115077678485994,0.000107502089577904,9.99512171099694e-05,9.24250610821923e-05,8.49236214945716e-05,7.74468983471086e-05,6.99948916398021e-05,6.25676013726524e-05,5.51650275456595e-05,4.77871701588238e-05,4.04340292121447e-05,3.31056047056229e-05,2.58018966392577e-05,1.85229050130496e-05,1.1268629826998e-05,4.03907108110395e-06,-3.16577122463338e-06,-1.03458970902141e-05,-1.75013065156381e-05,-2.46319995009047e-05,-3.17379760460147e-05,-3.88192361509675e-05,-4.58757798157632e-05,-5.29076070404031e-05,-5.99147178248849e-05,-6.68971121692103e-05,-7.38547900733787e-05,-8.07877515373903e-05,-8.76959965612451e-05,-9.45795251449428e-05,-0.000101438337288484,-0.000108272432991868,-0.000115081812255094,-0.000121866475078165,-0.000128626421461078,-0.000135361651403834,-0.000142072164906434,-0.000148757961968876,-0.000155419042591162,-0.000162055406773291,-0.000168667054515263,-0.000175253985817077,-0.000181816200678735,-0.000188353699100237,-0.000194866481081581,-0.000201354546622768,-0.000207817895723798,-0.000214256528384672,-0.000220670444605389,-0.000227059644385948,-0.000233424127726351,-0.000239763894626597,-0.000246078945086686,-0.000252369279106618,-0.000258634896686393,-0.000264875797826011,-0.000271091982525473,-0.000277283450784777,-0.000283450202603925,-0.000289592237982915,-0.000295709556921749,-0.000301802159420426,-0.000307870045478946,-0.000313913215097309,-0.000319931668275515,-0.000325925405013564,-0.000331894425311457,-0.000337838729169192,-0.000343758316586771,-0.000349653187564192,-0.000355523342101457,-0.000361368780198564,-0.000367189501855515,-0.00037298550707231,-0.000378756795848947,-0.000384503368185427,-0.00039022522408175,-0.000395922363537917,-0.000401594786553927,-0.000407242493129779,-0.000412865483265475,-0.000418463756961013,-0.000424037314216395,-0.00042958615503162,-0.000435110279406688,-0.000440609687341599,-0.000446084378836353,-0.000451534353890951,-0.000456959612505392,-0.000462360154679675,-0.000467735980413802,-0.000473087089707771,-0.000478413482561584,-0.00048371515897524,-0.000488992118948739,-0.000494244362482081,-0.000499471889575267,-0.000504674700228295,-0.000509852794441167,-0.000515006172213881,-0.000520134833546438,-0.000525238778438839,-0.000530318006891083,-0.00053537251890317,-0.0005404023144751,-0.000545407393606873,-0.000550387756298489,-0.000555343402549949,-0.000560274332361251,-0.000565180545732397,-0.000570062042663385,-0.000574918823154216,-0.000579750887204891,-0.00058455823481541,-0.00058934086598577,-0.000594098780715974,-0.000598831979006021,-0.000603540460855912,-0.000608224226265646,-0.000612883275235222,-0.000617517607764641,-0.000622127223853904,-0.00062671212350301,-0.000631272306711959,-0.000635807773480751,-0.000640318523809385,-0.000644804557697863,-0.000649265875146184,-0.000653702476154349,-0.000658114360722357,-0.000662501528850207,-0.0006668639805379,-0.000671201715785437,-0.000675514734592818,-0.00067980303696004,-0.000684066622887106,-0.000688305492374015,-0.000692519645420768,-0.000696709082027363,-0.000700873802193801,-0.000705013805920082,-0.000709129093206206,-0.000713219664052175,-0.000717285518457986,-0.000721326656423639,-0.000725343077949136,-0.000729334783034477,-0.000733301771679659,-0.000737244043884686,-0.000741161599649556,-0.000745054438974268,-0.000748922561858823,-0.000752765968303221,-0.000756584658307464,-0.000760378631871548,-0.000764147888995476,-0.000767892429679247,-0.000771612253922862,-0.000775307361726319,-0.000778977753089619,-0.000782623428012762,-0.000786244386495748,-0.000789840628538578,-0.000793412154141252,-0.000796958963303767,-0.000800481056026125,-0.000803978432308328,-0.000807451092150373,-0.000810899035552262,-0.000814322262513993,-0.000817720773035567,-0.000821094567116984,-0.000824443644758244,-0.000827768005959349,-0.000831067650720296,-0.000834342579041085,-0.000837592790921718,-0.000840818286362194,-0.000844019065362513,-0.000847195127922675,-0.00085034647404268,-0.000853473103722529,-0.000856575016962221,-0.000859652213761755,-0.000862704694121132,-0.000865732458040353,-0.000868735505519418,-0.000871713836558325,-0.000874667451157075,-0.000877596349315668,-0.000880500531034105,-0.000883379996312384,-0.000886234745150506,-0.000889064777548472,-0.000891870093506281,-0.000894650693023933,-0.000897406576101427,-0.000900137742738766,-0.000902844192935946,-0.00090552592669297,-0.000908182944009837,-0.000910815244886549,-0.000913422829323102,-0.000916005697319498,-0.000918563848875738,-0.00092109728399182,-0.000923606002667746,-0.000926090004903515,-0.000928549290699128,-0.000930983860054582,-0.00093339371296988,-0.000935778849445022,-0.000938139269480006,-0.000940474973074834,-0.000942785960229504,-0.000945072230944018,-0.000947333785218375,-0.000949570623052575,-0.000951782744446618,-0.000953970149400504,-0.000956132837914233,-0.000958270809987806,-0.000960384065621221,-0.00096247260481448,-0.000964536427567581,-0.000966575533880525,-0.000968589923753314,-0.000970579597185944,-0.000972544554178419,-0.000974484794730736,-0.000976400318842894,-0.000978291126514898,-0.000980157217746745,-0.000981998592538435,-0.000983815250889967,-0.000985607192801342,-0.000987374418272561,-0.000989116927303622,-0.000990834719894528,-0.000992527796045277,-0.000994196155755867,-0.000995839799026301,-0.000997458725856579,-0.000999052936246699,-0.00100062243019666,-0.00100216720770647,-0.00100368726877612,-0.00100518261340561,-0.00100665324159495,-0.00100809915334413,-0.00100952034865315,-0.00101091682752201,-0.00101228858995072,-0.00101363563593927,-0.00101495796548767,-0.0010162555785959,-0.00101752847526399,-0.00101877665549191,-0.00102000011927968,-0.00102119886662729,-0.00102237289753474,-0.00102352221200203,-0.00102464681002917,-0.00102574669161616,-0.00102682185676298,-0.00102787230546965,-0.00102889803773616,-0.00102989905356252,-0.00103087535294872,-0.00103182693589476,-0.00103275380240064,-0.00103365595246637,-0.00103453338609194,-0.00103538610327735,-0.00103621410402261,-0.00103701738832771,-0.00103779595619265,-0.00103854980761743,-0.00103927894260206,-0.00103998336114654,-0.00104066306325085,-0.00104131804891501,-0.00104194831813901,-0.00104255387092285,-0.00104313470726654,-0.00104369082717007,-0.00104422223063344,-0.00104472891765666,-0.00104521088823972,-0.00104566814238262,-0.00104610068008537,-0.00104650850134796,-0.00104689160617039,-0.00104724999455267,-0.00104758366649479,-0.00104789262199675,-0.00104817686105855,-0.0010484363836802,-0.00104867118986169,-0.00104888127960302,-0.0010490666529042,-0.00104922730976522,-0.00104936325018608,-0.00104947447416679,-0.00104956098170734,-0.00104962277280773,-0.00104965984746796,-0.00104967220568804,-0.00104965984746797,-0.00104962277280773,-0.00104956098170734,-0.00104947447416679,-0.00104936325018608,-0.00104922730976522,-0.0010490666529042,-0.00104888127960302,-0.00104867118986169,-0.0010484363836802,-0.00104817686105855,-0.00104789262199675,-0.00104758366649479,-0.00104724999455267,-0.00104689160617039,-0.00104650850134796,-0.00104610068008537,-0.00104566814238263,-0.00104521088823972,-0.00104472891765666,-0.00104422223063345,-0.00104369082717007,-0.00104313470726654,-0.00104255387092286,-0.00104194831813901,-0.00104131804891501,-0.00104066306325085,-0.00103998336114654,-0.00103927894260207,-0.00103854980761744,-0.00103779595619265,-0.00103701738832771,-0.00103621410402261,-0.00103538610327736,-0.00103453338609194,-0.00103365595246637,-0.00103275380240065,-0.00103182693589476,-0.00103087535294872,-0.00102989905356252,-0.00102889803773617,-0.00102787230546966,-0.00102682185676299,-0.00102574669161616,-0.00102464681002918,-0.00102352221200204,-0.00102237289753475,-0.00102119886662729,-0.00102000011927968,-0.00101877665549192,-0.00101752847526399,-0.00101625557859591,-0.00101495796548767,-0.00101363563593928,-0.00101228858995073,-0.00101091682752202,-0.00100952034865316,-0.00100809915334413,-0.00100665324159495,-0.00100518261340562,-0.00100368726877613,-0.00100216720770648,-0.00100062243019667,-0.000999052936246708,-0.000997458725856587,-0.00099583979902631,-0.000994196155755877,-0.000992527796045285,-0.000990834719894538,-0.000989116927303633,-0.000987374418272571,-0.000985607192801352,-0.000983815250889977,-0.000981998592538445,-0.000980157217746755,-0.000978291126514909,-0.000976400318842907,-0.000974484794730745,-0.000972544554178429,-0.000970579597185954,-0.000968589923753325,-0.000966575533880538,-0.000964536427567593,-0.000962472604814492,-0.000960384065621233,-0.000958270809987816,-0.000956132837914245,-0.000953970149400516,-0.00095178274444663,-0.000949570623052587,-0.000947333785218388,-0.000945072230944031,-0.000942785960229516,-0.000940474973074847,-0.000938139269480019,-0.000935778849445035,-0.000933393712969895,-0.000930983860054596,-0.00092854929069914,-0.00092609000490353,-0.00092360600266776,-0.000921097283991834,-0.00091856384887575,-0.000916005697319511,-0.000913422829323115,-0.000910815244886562,-0.000908182944009852,-0.000905525926692984,-0.000902844192935961,-0.000900137742738781,-0.000897406576101442,-0.000894650693023948,-0.000891870093506294,-0.000889064777548487,-0.000886234745150521,-0.000883379996312399,-0.000880500531034121,-0.000877596349315683,-0.000874667451157091,-0.00087171383655834,-0.000868735505519433,-0.000865732458040371,-0.000862704694121149,-0.000859652213761772,-0.000856575016962237,-0.000853473103722545,-0.000850346474042697,-0.00084719512792269,-0.000844019065362528,-0.00084081828636221,-0.000837592790921734,-0.000834342579041102,-0.000831067650720311,-0.000827768005959365,-0.000824443644758262,-0.000821094567117,-0.000817720773035583,-0.000814322262514008,-0.000810899035552277,-0.000807451092150389,-0.000803978432308343,-0.000800481056026143,-0.000796958963303783,-0.000793412154141269,-0.000789840628538596,-0.000786244386495766,-0.000782623428012779,-0.000778977753089636,-0.000775307361726335,-0.000771612253922877,-0.000767892429679264,-0.000764147888995495,-0.000760378631871566,-0.00075658465830748,-0.000752765968303239,-0.000748922561858839,-0.000745054438974286,-0.000741161599649572,-0.000737244043884705,-0.000733301771679678,-0.000729334783034494,-0.000725343077949154,-0.000721326656423655,-0.000717285518458003,-0.000713219664052192,-0.000709129093206223,-0.000705013805920101,-0.000700873802193819,-0.000696709082027381,-0.000692519645420784,-0.000688305492374031,-0.000684066622887125,-0.000679803036960058,-0.000675514734592835,-0.000671201715785456,-0.000666863980537918,-0.000662501528850226,-0.000658114360722376,-0.000653702476154366,-0.000649265875146202,-0.000644804557697881,-0.000640318523809405,-0.000635807773480768,-0.000631272306711978,-0.000626712123503028,-0.000622127223853922,-0.000617517607764659,-0.000612883275235238,-0.000608224226265663,-0.000603540460855929,-0.000598831979006038,-0.000594098780715993,-0.000589340865985787,-0.000584558234815427,-0.000579750887204909,-0.000574918823154234,-0.000570062042663404,-0.000565180545732413,-0.000560274332361269,-0.000555343402549967,-0.000550387756298507,-0.000545407393606891,-0.000540402314475119,-0.000535372518903186,-0.000530318006891101,-0.000525238778438855,-0.000520134833546457,-0.000515006172213898,-0.000509852794441185,-0.000504674700228312,-0.000499471889575285,-0.0004942443624821,-0.000488992118948755,-0.000483715158975257,-0.000478413482561602,-0.000473087089707786,-0.000467735980413819,-0.000462360154679693,-0.000456959612505409,-0.000451534353890968,-0.000446084378836369,-0.000440609687341617,-0.000435110279406704,-0.000429586155031638,-0.000424037314216412,-0.00041846375696103,-0.000412865483265492,-0.000407242493129797,-0.000401594786553941,-0.000395922363537932,-0.000390225224081765,-0.000384503368185444,-0.000378756795848961,-0.000372985507072327,-0.000367189501855531,-0.000361368780198581,-0.000355523342101473,-0.000349653187564206,-0.000343758316586787,-0.000337838729169208,-0.000331894425311469,-0.000325925405013579,-0.000319931668275529,-0.000313913215097323,-0.00030787004547896,-0.000301802159420439,-0.000295709556921765,-0.000289592237982928,-0.00028345020260394,-0.000277283450784791,-0.000271091982525487,-0.000264875797826024,-0.000258634896686408,-0.00025236927910663,-0.000246078945086698,-0.000239763894626609,-0.000233424127726365,-0.000227059644385962,-0.0002206704446054,-0.000214256528384684,-0.000207817895723809,-0.000201354546622782,-0.000194866481081591,-0.000188353699100248,-0.000181816200678747,-0.000175253985817089,-0.000168667054515274,-0.000162055406773302,-0.000155419042591173,-0.000148757961968887,-0.000142072164906444,-0.000135361651403845,-0.000128626421461088,-0.000121866475078176,-0.000115081812255105,-0.000108272432991878,-0.000101438337288495,-9.45795251449518e-05,-8.76959965612524e-05,-8.07877515374006e-05,-7.3854790073386e-05,-6.68971121692199e-05,-5.99147178248919e-05,-5.29076070404106e-05,-4.58757798157718e-05,-3.88192361509745e-05,-3.17379760460231e-05,-2.46319995009124e-05,-1.7501306515645e-05,-1.03458970902217e-05,-3.16577122463999e-06,4.03907108109756e-06,1.12686298269927e-05,1.85229050130437e-05,2.58018966392522e-05,3.31056047056192e-05,4.04340292121386e-05,4.77871701588198e-05,5.51650275456544e-05,6.25676013726473e-05,6.9994891639797e-05,7.74468983471017e-05,8.49236214945683e-05,9.24250610821881e-05,9.99512171099646e-05,0.000107502089577903,0.000115077678485991,0.00012267798383424,0.000130303005622646,0.000137952743851207,0.000145627198519927,0.000153326369628802,0.000161050257177834,0.000168798861167024,0.00017657218159637,0.000184370218465875,0.000192192971775532,0.000200040441525353,0.000207912627715327,0.000215809530345456,0.000223731149415747,0.000231677484926189,0.000239648536876793,0.000247644305267551,0.000255664790098467,0.000263709991369539,0.000271779909080765,0.000279874543232153,0.000287993893823698,0.000296137960855397,0.000304306744327255,0.000312500244239268,0.000320718460591441,0.000328961393383769,0.00033722904261625,0.000345521408288894,0.00035383849040169,0.000362180288954647,0.00037054680394776,0.000378938035381029,0.000387353983254455,0.000395794647568037,0.000404260028321779,0.000412750125515672,0.000421264939149726,0.00042980446922394,0.000438368715738305,0.000446957678692832,0.000455571358087511,0.00046420975392235,0.000472872866197346,0.000481560694912496,0.000490273240067807,0.000499010501663273,0.000507772479698895,0.000516559174174674,0.00052537058509061,0.000534206712446706,0.000543067556242954,0.000551953116479363,0.000560863393155928,0.000569798386272647,0.000578758095829527,0.00058774252182656,0.000596751664263753,0.000605785523141103,0.000614844098458606,0.000623927390216271,0.000633035398414089,0.000642168123052065,0.0006513255641302,0.000660507721648489,0.000669714595606937,0.000678946186005537,0.000688202492844301,0.000697483516123218,0.000706789255842291,0.000716119712001523,0.000725474884600912,0.000734854773640457,0.000744259379120161,0.000753688701040018,0.000763142739400037,0.00077262149420021,0.000782124965440539,0.000791653153121028,0.000801206057241668,0.000810783677802471,0.000820386014803427,0.000830013068244543,0.000839664838125816,0.000849341324447242,0.000859042527208826,0.000868768446410569,0.000878519082052468,0.000888294434134525,0.000898094502656736,0.000907919287619107,0.000917768789021632,0.000927643006864317,0.000937541941147157,0.000947465591870153,0.000957413959033308,0.000967387042636618,0.000977384842680088,0.000987407359163717,0.000997454592087495,0.00100752654145144,0.00101762320725553,0.00102774458949978,0.0010378906881842,0.00104806150330876,0.00105825703487348,0.00106847728287836,0.0010787222473234,0.00108899192820859,0.00109928632553394,0.00110960543929945,0.00111994926950512,0.00113031781615094,0.00114071107923692,0.00115112905876305,0.00116157175472935,0.00117203916713579,0.0011825312959824,0.00119304814126917,0.00120358970299608,0.00121415598116316,0.00122474697577039,0.00123536268681779,0.00124600311430534,0.00125666825823303,0.0012673581186009,0.00127807269540892,0.00128881198865709,0.00129957599834542,0.00131036472447391,0.00132117816704256,0.00133201632605136,0.00134287920150032,0.00135376679338944,0.00136467910171871,0.00137561612648814,0.00138657786769773,0.00139756432534748,0.00140857549943738,0.00141961138996743,0.00143067199693765,0.00144175732034802,0.00145286736019855,0.00146400211648924,0.00147516158922008,0.00148634577839108,0.00149755468400223,0.00150878830605355,0.00152004664454502,0.00153132969947664,0.00154263747084843,0.00155396995866037,0.00156532716291247,0.00157670908360472,0.00158811572073713,0.00159954707430971,0.00161100314432243,0.00162248393077531,0.00163398943366835,0.00164551965300155,0.0016570745887749,0.00166865424098841,0.00168025860964208,0.0016918876947359,0.00170354149626988,0.00171522001424402,0.00172692324865831,0.00173865119951276,0.00175040386680737,0.00176218125054214,0.00177398335071706,0.00178581016733214,0.00179766170038738,0.00180953794988277,0.00182143891581832,0.00183336459819403,0.00184531499700989,0.00185729011226591,0.00186928994396209,0.00188131449209842,0.00189336375667492,0.00190543773769156,0.00191753643514837,0.00192965984904533,0.00194180797938245,0.00195398082615972,0.00196617838937715,0.00197840066903475,0.00199064766513249,0.0020029193776704,0.00201521580664846,0.00202753695206667,0.00203988281392505
